FRAMING RESULTS,,,,,,,
221,TN: 196 Framing: Verb:email,TN: 196 Framing: Verb:email,TN: 201 Framing: Verb:email,TN: 201 Framing: Verb:email,TN: 201 Framing: Verb:email,TN: 201 Framing: Verb:email,TN: 201 Framing: Verb:email
222,TN: 197 Framing: Verb:confcommittee@IntSciEng.org,TN: 197 Framing: Verb:confcommittee@IntSciEng.org,TN: 202 Framing: Verb:confcommittee@IntSciEng.org,TN: 202 Framing: Verb:confcommittee@IntSciEng.org,TN: 202 Framing: Verb:confcommittee@IntSciEng.org,TN: 202 Framing: Verb:confcommittee@IntSciEng.org,TN: 202 Framing: Verb:confcommittee@IntSciEng.org
223,TN: 198 Framing: Verb:tel,TN: 198 Framing: Verb:tel,TN: 203 Framing: Verb:tel,TN: 203 Framing: Verb:tel,TN: 203 Framing: Verb:tel,TN: 203 Framing: Verb:tel,TN: 203 Framing: Verb:tel
224,TN: 199 Framing: Verb:-4999939,TN: 199 Framing: Verb:-4999939,TN: 204 Framing: Verb:-4999939,TN: 204 Framing: Verb:-4999939,TN: 204 Framing: Verb:-4999939,TN: 204 Framing: Verb:-4999939,TN: 204 Framing: Verb:-4999939
225,TN: 200 Framing: Verb:break,TN: 200 Framing: Verb:break,TN: 205 Framing: Verb:break,TN: 205 Framing: Verb:break,TN: 205 Framing: Verb:break,TN: 205 Framing: Verb:break,TN: 205 Framing: Verb:break
226,TN: 201 Framing: Verb:hack,TN: 201 Framing: Verb:hack,TN: 206 Framing: Verb:hack,TN: 206 Framing: Verb:hack,TN: 206 Framing: Verb:hack,TN: 206 Framing: Verb:hack,TN: 206 Framing: Verb:hack
227,TN: 202 Framing: Verb:checking,TN: 202 Framing: Verb:checking,TN: 207 Framing: Verb:checking,TN: 207 Framing: Verb:checking,TN: 207 Framing: Verb:checking,TN: 207 Framing: Verb:checking,TN: 207 Framing: Verb:checking
228,TN: 203 Framing: Verb:are,TN: 203 Framing: Verb:are,TN: 208 Framing: Verb:are,TN: 208 Framing: Verb:are,TN: 208 Framing: Verb:are,TN: 208 Framing: Verb:are,TN: 208 Framing: Verb:are
229,TN: 204 Framing: Verb:give,TN: 204 Framing: Verb:give,TN: 209 Framing: Verb:give,TN: 209 Framing: Verb:give,TN: 209 Framing: Verb:give,TN: 209 Framing: Verb:give,TN: 209 Framing: Verb:give
230,TN: 205 Framing: Verb:do,TN: 205 Framing: Verb:do,TN: 210 Framing: Verb:do,TN: 210 Framing: Verb:do,TN: 210 Framing: Verb:do,TN: 210 Framing: Verb:do,TN: 210 Framing: Verb:do
231,TN: 206 Framing: Verb:owners,TN: 206 Framing: Verb:owners,TN: 211 Framing: Verb:owners,TN: 211 Framing: Verb:owners,TN: 211 Framing: Verb:owners,TN: 211 Framing: Verb:owners,TN: 211 Framing: Verb:owners
232,TN: 207 Framing: Verb:therapy,TN: 207 Framing: Verb:therapy,TN: 212 Framing: Verb:therapy,TN: 212 Framing: Verb:therapy,TN: 212 Framing: Verb:therapy,TN: 212 Framing: Verb:therapy,TN: 212 Framing: Verb:therapy
233,TN: 208 Framing: Verb:brought,TN: 208 Framing: Verb:brought,TN: 213 Framing: Verb:brought,TN: 213 Framing: Verb:brought,TN: 213 Framing: Verb:brought,TN: 213 Framing: Verb:brought,TN: 213 Framing: Verb:brought
234,TN: 209 Framing: Verb:is,TN: 209 Framing: Verb:is,TN: 214 Framing: Verb:is,TN: 214 Framing: Verb:is,TN: 214 Framing: Verb:is,TN: 214 Framing: Verb:is,TN: 214 Framing: Verb:is
235,TN: 210 Framing: Verb:DogsAreFun,TN: 210 Framing: Verb:DogsAreFun,TN: 215 Framing: Verb:DogsAreFun,TN: 215 Framing: Verb:DogsAreFun,TN: 215 Framing: Verb:DogsAreFun,TN: 215 Framing: Verb:DogsAreFun,TN: 215 Framing: Verb:DogsAreFun
236,TN: 211 Framing: Verb:august,TN: 211 Framing: Verb:august,TN: 216 Framing: Verb:august,TN: 216 Framing: Verb:august,TN: 216 Framing: Verb:august,TN: 216 Framing: Verb:august,TN: 216 Framing: Verb:august
237,TN: 212 Framing: Verb:forward,TN: 212 Framing: Verb:forward,TN: 217 Framing: Verb:forward,TN: 217 Framing: Verb:forward,TN: 217 Framing: Verb:forward,TN: 217 Framing: Verb:forward,TN: 217 Framing: Verb:forward
238,TN: 213 Framing: Verb:received,TN: 213 Framing: Verb:received,TN: 218 Framing: Verb:received,TN: 218 Framing: Verb:received,TN: 218 Framing: Verb:received,TN: 218 Framing: Verb:received,TN: 218 Framing: Verb:received
239,TN: 214 Framing: Verb:policy,TN: 214 Framing: Verb:policy,TN: 219 Framing: Verb:policy,TN: 219 Framing: Verb:policy,TN: 219 Framing: Verb:policy,TN: 219 Framing: Verb:policy,TN: 219 Framing: Verb:policy
240,TN: 215 Framing: Verb:|,TN: 215 Framing: Verb:|,TN: 220 Framing: Verb:|,TN: 220 Framing: Verb:|,TN: 220 Framing: Verb:|,TN: 220 Framing: Verb:|,TN: 220 Framing: Verb:|
241,TN: 216 Framing: Verb:unsubscribe,TN: 216 Framing: Verb:unsubscribe,TN: 221 Framing: Verb:unsubscribe,TN: 221 Framing: Verb:unsubscribe,TN: 221 Framing: Verb:unsubscribe,TN: 221 Framing: Verb:unsubscribe,TN: 221 Framing: Verb:unsubscribe
242,TN: 217 Framing: Verb:view,TN: 217 Framing: Verb:view,TN: 222 Framing: Verb:view,TN: 222 Framing: Verb:view,TN: 222 Framing: Verb:view,TN: 222 Framing: Verb:view,TN: 222 Framing: Verb:view
243,TN: 218 Framing: Verb:reserved,FP: 11 Framing:GAIN Verb:reserved,FP: 3 Framing:GAIN Verb:reserved,FP: 3 Framing:GAIN Verb:reserved,FP: 3 Framing:GAIN Verb:reserved,FP: 3 Framing:GAIN Verb:reserved,FP: 3 Framing:GAIN Verb:reserved
244,TN: 219 Framing: Verb:©,TN: 218 Framing: Verb:©,TN: 223 Framing: Verb:©,TN: 223 Framing: Verb:©,TN: 223 Framing: Verb:©,TN: 223 Framing: Verb:©,TN: 223 Framing: Verb:©
245,TN: 220 Framing: Verb:media,TN: 219 Framing: Verb:media,TN: 224 Framing: Verb:media,TN: 224 Framing: Verb:media,TN: 224 Framing: Verb:media,TN: 224 Framing: Verb:media,TN: 224 Framing: Verb:media
246,TN: 221 Framing: Verb:|,TN: 220 Framing: Verb:|,TN: 225 Framing: Verb:|,TN: 225 Framing: Verb:|,TN: 225 Framing: Verb:|,TN: 225 Framing: Verb:|,TN: 225 Framing: Verb:|
247,TN: 222 Framing: Verb:avenue,TN: 221 Framing: Verb:avenue,TN: 226 Framing: Verb:avenue,TN: 226 Framing: Verb:avenue,TN: 226 Framing: Verb:avenue,TN: 226 Framing: Verb:avenue,TN: 226 Framing: Verb:avenue
248,TN: 223 Framing: Verb:are,TN: 222 Framing: Verb:are,TN: 227 Framing: Verb:are,TN: 227 Framing: Verb:are,TN: 227 Framing: Verb:are,TN: 227 Framing: Verb:are,TN: 227 Framing: Verb:are
249,TN: 224 Framing: Verb:professor,TN: 223 Framing: Verb:professor,TN: 228 Framing: Verb:professor,TN: 228 Framing: Verb:professor,TN: 228 Framing: Verb:professor,TN: 228 Framing: Verb:professor,TN: 228 Framing: Verb:professor
250,TN: 225 Framing: Verb:dean,TN: 224 Framing: Verb:dean,TN: 229 Framing: Verb:dean,TN: 229 Framing: Verb:dean,TN: 229 Framing: Verb:dean,TN: 229 Framing: Verb:dean,TN: 229 Framing: Verb:dean
251,TN: 226 Framing: Verb:sciences,TN: 225 Framing: Verb:sciences,TN: 230 Framing: Verb:sciences,TN: 230 Framing: Verb:sciences,TN: 230 Framing: Verb:sciences,TN: 230 Framing: Verb:sciences,TN: 230 Framing: Verb:sciences
252,TN: 227 Framing: Verb:e-mail,TN: 226 Framing: Verb:e-mail,TN: 231 Framing: Verb:e-mail,TN: 231 Framing: Verb:e-mail,TN: 231 Framing: Verb:e-mail,TN: 231 Framing: Verb:e-mail,TN: 231 Framing: Verb:e-mail
253,TN: 228 Framing: Verb:smith@example.com,TN: 227 Framing: Verb:smith@example.com,TN: 232 Framing: Verb:smith@example.com,TN: 232 Framing: Verb:smith@example.com,TN: 232 Framing: Verb:smith@example.com,TN: 232 Framing: Verb:smith@example.com,TN: 232 Framing: Verb:smith@example.com
254,TN: 229 Framing: Verb:phone,TN: 228 Framing: Verb:phone,TN: 233 Framing: Verb:phone,TN: 233 Framing: Verb:phone,TN: 233 Framing: Verb:phone,TN: 233 Framing: Verb:phone,TN: 233 Framing: Verb:phone
255,TN: 230 Framing: Verb:#NAME?,TN: 229 Framing: Verb:#NAME?,TN: 234 Framing: Verb:#NAME?,TN: 234 Framing: Verb:#NAME?,TN: 234 Framing: Verb:#NAME?,TN: 234 Framing: Verb:#NAME?,TN: 234 Framing: Verb:#NAME?
256,TN: 231 Framing: Verb:location,TN: 230 Framing: Verb:location,TN: 235 Framing: Verb:location,TN: 235 Framing: Verb:location,TN: 235 Framing: Verb:location,TN: 235 Framing: Verb:location,TN: 235 Framing: Verb:location
257,TN: 232 Framing: Verb:building,TN: 231 Framing: Verb:building,TN: 236 Framing: Verb:building,TN: 236 Framing: Verb:building,TN: 236 Framing: Verb:building,TN: 236 Framing: Verb:building,TN: 236 Framing: Verb:building
258,TN: 233 Framing: Verb:limited-time,TN: 232 Framing: Verb:limited-time,TN: 237 Framing: Verb:limited-time,TN: 237 Framing: Verb:limited-time,TN: 237 Framing: Verb:limited-time,TN: 237 Framing: Verb:limited-time,TN: 237 Framing: Verb:limited-time
259,TN: 234 Framing: Verb:starts,TN: 233 Framing: Verb:starts,TN: 238 Framing: Verb:starts,TN: 238 Framing: Verb:starts,TN: 238 Framing: Verb:starts,TN: 238 Framing: Verb:starts,TN: 238 Framing: Verb:starts
260,TN: 235 Framing: Verb:introducing,TN: 234 Framing: Verb:introducing,TN: 239 Framing: Verb:introducing,TN: 239 Framing: Verb:introducing,TN: 239 Framing: Verb:introducing,TN: 239 Framing: Verb:introducing,TN: 239 Framing: Verb:introducing
261,TP: 7 Framing:GAIN Verb:get,TP: 11 Framing:GAIN Verb:get,TP: 12 Framing:GAIN Verb:get,TP: 12 Framing:GAIN Verb:get,TP: 12 Framing:GAIN Verb:get,TP: 12 Framing:GAIN Verb:get,TP: 12 Framing:GAIN Verb:get
262,TN: 236 Framing: Verb:>>,TN: 235 Framing: Verb:>>,TN: 240 Framing: Verb:>>,TN: 240 Framing: Verb:>>,TN: 240 Framing: Verb:>>,TN: 240 Framing: Verb:>>,TN: 240 Framing: Verb:>>
263,TN: 237 Framing: Verb:apply,TN: 236 Framing: Verb:apply,TN: 241 Framing: Verb:apply,TN: 241 Framing: Verb:apply,TN: 241 Framing: Verb:apply,TN: 241 Framing: Verb:apply,TN: 241 Framing: Verb:apply
264,TN: 238 Framing: Verb:*,TN: 237 Framing: Verb:*,TN: 242 Framing: Verb:*,TN: 242 Framing: Verb:*,TN: 242 Framing: Verb:*,TN: 242 Framing: Verb:*,TN: 242 Framing: Verb:*
265,TP: 8 Framing:GAIN Verb:get,TP: 12 Framing:GAIN Verb:get,TP: 13 Framing:GAIN Verb:get,TP: 13 Framing:GAIN Verb:get,TP: 13 Framing:GAIN Verb:get,TP: 13 Framing:GAIN Verb:get,TP: 13 Framing:GAIN Verb:get
266,TN: 239 Framing: Verb:powered,TN: 238 Framing: Verb:powered,TN: 243 Framing: Verb:powered,TN: 243 Framing: Verb:powered,TN: 243 Framing: Verb:powered,TN: 243 Framing: Verb:powered,TN: 243 Framing: Verb:powered
267,TN: 240 Framing: Verb:questions,TN: 239 Framing: Verb:questions,TN: 244 Framing: Verb:questions,TN: 244 Framing: Verb:questions,TN: 244 Framing: Verb:questions,TN: 244 Framing: Verb:questions,TN: 244 Framing: Verb:questions
268,TN: 241 Framing: Verb:play,TN: 240 Framing: Verb:play,TN: 245 Framing: Verb:play,TN: 245 Framing: Verb:play,TN: 245 Framing: Verb:play,TN: 245 Framing: Verb:play,TN: 245 Framing: Verb:play
269,TN: 242 Framing: Verb:includes,TN: 241 Framing: Verb:includes,TN: 246 Framing: Verb:includes,TN: 246 Framing: Verb:includes,TN: 246 Framing: Verb:includes,TN: 246 Framing: Verb:includes,TN: 246 Framing: Verb:includes
270,TN: 243 Framing: Verb:way,TN: 242 Framing: Verb:way,TN: 247 Framing: Verb:way,TN: 247 Framing: Verb:way,TN: 247 Framing: Verb:way,TN: 247 Framing: Verb:way,TN: 247 Framing: Verb:way
271,TN: 244 Framing: Verb:are,TN: 243 Framing: Verb:are,TN: 248 Framing: Verb:are,TN: 248 Framing: Verb:are,TN: 248 Framing: Verb:are,TN: 248 Framing: Verb:are,TN: 248 Framing: Verb:are
272,TN: 245 Framing: Verb:play,TN: 244 Framing: Verb:play,TN: 249 Framing: Verb:play,TN: 249 Framing: Verb:play,TN: 249 Framing: Verb:play,TN: 249 Framing: Verb:play,TN: 249 Framing: Verb:play
273,TN: 246 Framing: Verb:using,TN: 245 Framing: Verb:using,TN: 250 Framing: Verb:using,TN: 250 Framing: Verb:using,TN: 250 Framing: Verb:using,TN: 250 Framing: Verb:using,TN: 250 Framing: Verb:using
274,FP: 8 Framing:LOSE Verb:miss,FP: 12 Framing:LOSE Verb:miss,TN: 251 Framing: Verb:miss,TN: 251 Framing: Verb:miss,TN: 251 Framing: Verb:miss,TN: 251 Framing: Verb:miss,TN: 251 Framing: Verb:miss
275,TP: 9 Framing:GAIN Verb:get,TP: 13 Framing:GAIN Verb:get,TP: 14 Framing:GAIN Verb:get,TP: 14 Framing:GAIN Verb:get,TP: 14 Framing:GAIN Verb:get,TP: 14 Framing:GAIN Verb:get,TP: 14 Framing:GAIN Verb:get
276,TN: 247 Framing: Verb:>>,TN: 246 Framing: Verb:>>,TN: 252 Framing: Verb:>>,TN: 252 Framing: Verb:>>,TN: 252 Framing: Verb:>>,TN: 252 Framing: Verb:>>,TN: 252 Framing: Verb:>>
277,TN: 248 Framing: Verb:restrictions,TN: 247 Framing: Verb:restrictions,TN: 253 Framing: Verb:restrictions,TN: 253 Framing: Verb:restrictions,TN: 253 Framing: Verb:restrictions,TN: 253 Framing: Verb:restrictions,TN: 253 Framing: Verb:restrictions
278,TN: 249 Framing: Verb:*,TN: 248 Framing: Verb:*,TN: 254 Framing: Verb:*,TN: 254 Framing: Verb:*,TN: 254 Framing: Verb:*,TN: 254 Framing: Verb:*,TN: 254 Framing: Verb:*
279,TN: 250 Framing: Verb:members,TN: 249 Framing: Verb:members,TN: 255 Framing: Verb:members,TN: 255 Framing: Verb:members,TN: 255 Framing: Verb:members,TN: 255 Framing: Verb:members,TN: 255 Framing: Verb:members
280,TN: 251 Framing: Verb:available,TN: 250 Framing: Verb:available,TN: 256 Framing: Verb:available,TN: 256 Framing: Verb:available,TN: 256 Framing: Verb:available,TN: 256 Framing: Verb:available,TN: 256 Framing: Verb:available
281,TN: 252 Framing: Verb:redeemed,TN: 251 Framing: Verb:redeemed,TN: 257 Framing: Verb:redeemed,TN: 257 Framing: Verb:redeemed,TN: 257 Framing: Verb:redeemed,TN: 257 Framing: Verb:redeemed,TN: 257 Framing: Verb:redeemed
282,TN: 253 Framing: Verb:be,TN: 252 Framing: Verb:be,TN: 258 Framing: Verb:be,TN: 258 Framing: Verb:be,TN: 258 Framing: Verb:be,TN: 258 Framing: Verb:be,TN: 258 Framing: Verb:be
283,TN: 254 Framing: Verb:apply,TN: 253 Framing: Verb:apply,TN: 259 Framing: Verb:apply,TN: 259 Framing: Verb:apply,TN: 259 Framing: Verb:apply,TN: 259 Framing: Verb:apply,TN: 259 Framing: Verb:apply
284,TN: 255 Framing: Verb:was,TN: 254 Framing: Verb:was,TN: 260 Framing: Verb:was,TN: 260 Framing: Verb:was,TN: 260 Framing: Verb:was,TN: 260 Framing: Verb:was,TN: 260 Framing: Verb:was
285,TN: 256 Framing: Verb:indicated,TN: 255 Framing: Verb:indicated,TN: 261 Framing: Verb:indicated,TN: 261 Framing: Verb:indicated,TN: 261 Framing: Verb:indicated,TN: 261 Framing: Verb:indicated,TN: 261 Framing: Verb:indicated
286,TN: 257 Framing: Verb:are,TN: 256 Framing: Verb:are,TN: 262 Framing: Verb:are,TN: 262 Framing: Verb:are,TN: 262 Framing: Verb:are,TN: 262 Framing: Verb:are,TN: 262 Framing: Verb:are
287,TN: 258 Framing: Verb:receive,TN: 257 Framing: Verb:receive,TN: 263 Framing: Verb:receive,TN: 263 Framing: Verb:receive,TN: 263 Framing: Verb:receive,TN: 263 Framing: Verb:receive,TN: 263 Framing: Verb:receive
288,TN: 259 Framing: Verb:do,TN: 258 Framing: Verb:do,TN: 264 Framing: Verb:do,TN: 264 Framing: Verb:do,TN: 264 Framing: Verb:do,TN: 264 Framing: Verb:do,TN: 264 Framing: Verb:do
289,TN: 260 Framing: Verb:wish,TN: 259 Framing: Verb:wish,TN: 265 Framing: Verb:wish,TN: 265 Framing: Verb:wish,TN: 265 Framing: Verb:wish,TN: 265 Framing: Verb:wish,TN: 265 Framing: Verb:wish
290,TN: 261 Framing: Verb:receive,TN: 260 Framing: Verb:receive,TN: 266 Framing: Verb:receive,TN: 266 Framing: Verb:receive,TN: 266 Framing: Verb:receive,TN: 266 Framing: Verb:receive,TN: 266 Framing: Verb:receive
291,TN: 262 Framing: Verb:change,TN: 261 Framing: Verb:change,TN: 267 Framing: Verb:change,TN: 267 Framing: Verb:change,TN: 267 Framing: Verb:change,TN: 267 Framing: Verb:change,TN: 267 Framing: Verb:change
292,TN: 263 Framing: Verb:visiting,TN: 262 Framing: Verb:visiting,TN: 268 Framing: Verb:visiting,TN: 268 Framing: Verb:visiting,TN: 268 Framing: Verb:visiting,TN: 268 Framing: Verb:visiting,TN: 268 Framing: Verb:visiting
293,TN: 264 Framing: Verb:hi,TN: 263 Framing: Verb:hi,TN: 269 Framing: Verb:hi,TN: 269 Framing: Verb:hi,TN: 269 Framing: Verb:hi,TN: 269 Framing: Verb:hi,TN: 269 Framing: Verb:hi
294,TN: 265 Framing: Verb:hope,TN: 264 Framing: Verb:hope,TN: 270 Framing: Verb:hope,TN: 270 Framing: Verb:hope,TN: 270 Framing: Verb:hope,TN: 270 Framing: Verb:hope,TN: 270 Framing: Verb:hope
295,TN: 266 Framing: Verb:are,TN: 265 Framing: Verb:are,TN: 271 Framing: Verb:are,TN: 271 Framing: Verb:are,TN: 271 Framing: Verb:are,TN: 271 Framing: Verb:are,TN: 271 Framing: Verb:are
296,TN: 267 Framing: Verb:doing,TN: 266 Framing: Verb:doing,TN: 272 Framing: Verb:doing,TN: 272 Framing: Verb:doing,TN: 272 Framing: Verb:doing,TN: 272 Framing: Verb:doing,TN: 272 Framing: Verb:doing
297,TN: 268 Framing: Verb:writing,TN: 267 Framing: Verb:writing,TN: 273 Framing: Verb:writing,TN: 273 Framing: Verb:writing,TN: 273 Framing: Verb:writing,TN: 273 Framing: Verb:writing,TN: 273 Framing: Verb:writing
298,TN: 269 Framing: Verb:am,TN: 268 Framing: Verb:am,TN: 274 Framing: Verb:am,TN: 274 Framing: Verb:am,TN: 274 Framing: Verb:am,TN: 274 Framing: Verb:am,TN: 274 Framing: Verb:am
299,TN: 270 Framing: Verb:revert,TN: 269 Framing: Verb:revert,TN: 275 Framing: Verb:revert,TN: 275 Framing: Verb:revert,TN: 275 Framing: Verb:revert,TN: 275 Framing: Verb:revert,TN: 275 Framing: Verb:revert
300,TN: 271 Framing: Verb:regards,TN: 270 Framing: Verb:regards,TN: 276 Framing: Verb:regards,TN: 276 Framing: Verb:regards,TN: 276 Framing: Verb:regards,TN: 276 Framing: Verb:regards,TN: 276 Framing: Verb:regards
301,TN: 272 Framing: Verb:walker,TN: 271 Framing: Verb:walker,TN: 277 Framing: Verb:walker,TN: 277 Framing: Verb:walker,TN: 277 Framing: Verb:walker,TN: 277 Framing: Verb:walker,TN: 277 Framing: Verb:walker
302,TN: 273 Framing: Verb:friend,TN: 272 Framing: Verb:friend,TN: 278 Framing: Verb:friend,TN: 278 Framing: Verb:friend,TN: 278 Framing: Verb:friend,TN: 278 Framing: Verb:friend,TN: 278 Framing: Verb:friend
303,TN: 274 Framing: Verb:banker,TN: 273 Framing: Verb:banker,TN: 279 Framing: Verb:banker,TN: 279 Framing: Verb:banker,TN: 279 Framing: Verb:banker,TN: 279 Framing: Verb:banker,TN: 279 Framing: Verb:banker
304,TN: 275 Framing: Verb:holding,TN: 274 Framing: Verb:holding,TN: 280 Framing: Verb:holding,TN: 280 Framing: Verb:holding,TN: 280 Framing: Verb:holding,TN: 280 Framing: Verb:holding,TN: 280 Framing: Verb:holding
305,TN: 276 Framing: Verb:am,TN: 275 Framing: Verb:am,TN: 281 Framing: Verb:am,TN: 281 Framing: Verb:am,TN: 281 Framing: Verb:am,TN: 281 Framing: Verb:am,TN: 281 Framing: Verb:am
306,FP: 9 Framing:GAIN Verb:have,TN: 276 Framing: Verb:have,TN: 282 Framing: Verb:have,TN: 282 Framing: Verb:have,TN: 282 Framing: Verb:have,TN: 282 Framing: Verb:have,TN: 282 Framing: Verb:have
307,FN: 13 Framing: Verb:transferring,FN: 6 Framing: Verb:transferring,FN: 8 Framing: Verb:transferring,FN: 8 Framing: Verb:transferring,FN: 8 Framing: Verb:transferring,FN: 8 Framing: Verb:transferring,FN: 8 Framing: Verb:transferring
308,TN: 277 Framing: Verb:abandon,FP: 13 Framing:LOSE Verb:abandon,FP: 4 Framing:LOSE Verb:abandon,FP: 4 Framing:LOSE Verb:abandon,FP: 4 Framing:LOSE Verb:abandon,FP: 4 Framing:LOSE Verb:abandon,FP: 4 Framing:LOSE Verb:abandon
309,TN: 278 Framing: Verb:died,FP: 14 Framing:LOSE Verb:died,FP: 5 Framing:LOSE Verb:died,FP: 5 Framing:LOSE Verb:died,FP: 5 Framing:LOSE Verb:died,FP: 5 Framing:LOSE Verb:died,FP: 5 Framing:LOSE Verb:died
310,FP: 10 Framing:GAIN Verb:got,FP: 15 Framing:GAIN Verb:got,FP: 6 Framing:GAIN Verb:got,FP: 6 Framing:GAIN Verb:got,FP: 6 Framing:GAIN Verb:got,FP: 6 Framing:GAIN Verb:got,FP: 6 Framing:GAIN Verb:got
311,FP: 11 Framing:GAIN Verb:have,TN: 277 Framing: Verb:have,TN: 283 Framing: Verb:have,TN: 283 Framing: Verb:have,TN: 283 Framing: Verb:have,TN: 283 Framing: Verb:have,TN: 283 Framing: Verb:have
312,TN: 279 Framing: Verb:been,TN: 278 Framing: Verb:been,TN: 284 Framing: Verb:been,TN: 284 Framing: Verb:been,TN: 284 Framing: Verb:been,TN: 284 Framing: Verb:been,TN: 284 Framing: Verb:been
313,TN: 280 Framing: Verb:come,TN: 279 Framing: Verb:come,TN: 285 Framing: Verb:come,TN: 285 Framing: Verb:come,TN: 285 Framing: Verb:come,TN: 285 Framing: Verb:come,TN: 285 Framing: Verb:come
314,FN: 14 Framing: Verb:claim,FN: 7 Framing: Verb:claim,FN: 9 Framing: Verb:claim,FN: 9 Framing: Verb:claim,FN: 9 Framing: Verb:claim,FN: 9 Framing: Verb:claim,FN: 9 Framing: Verb:claim
315,TN: 281 Framing: Verb:release,TN: 280 Framing: Verb:release,TN: 286 Framing: Verb:release,TN: 286 Framing: Verb:release,TN: 286 Framing: Verb:release,TN: 286 Framing: Verb:release,TN: 286 Framing: Verb:release
316,TN: 282 Framing: Verb:applies,TN: 281 Framing: Verb:applies,TN: 287 Framing: Verb:applies,TN: 287 Framing: Verb:applies,TN: 287 Framing: Verb:applies,TN: 287 Framing: Verb:applies,TN: 287 Framing: Verb:applies
317,TN: 283 Framing: Verb:deceased,TN: 282 Framing: Verb:deceased,TN: 288 Framing: Verb:deceased,TN: 288 Framing: Verb:deceased,TN: 288 Framing: Verb:deceased,TN: 288 Framing: Verb:deceased,TN: 288 Framing: Verb:deceased
318,TN: 284 Framing: Verb:indicated,TN: 283 Framing: Verb:indicated,TN: 289 Framing: Verb:indicated,TN: 289 Framing: Verb:indicated,TN: 289 Framing: Verb:indicated,TN: 289 Framing: Verb:indicated,TN: 289 Framing: Verb:indicated
319,TN: 285 Framing: Verb:learnt,TN: 284 Framing: Verb:learnt,TN: 290 Framing: Verb:learnt,TN: 290 Framing: Verb:learnt,TN: 290 Framing: Verb:learnt,TN: 290 Framing: Verb:learnt,TN: 290 Framing: Verb:learnt
320,TN: 286 Framing: Verb:supposed,TN: 285 Framing: Verb:supposed,TN: 291 Framing: Verb:supposed,TN: 291 Framing: Verb:supposed,TN: 291 Framing: Verb:supposed,TN: 291 Framing: Verb:supposed,TN: 291 Framing: Verb:supposed
321,TN: 287 Framing: Verb:died,FP: 16 Framing:LOSE Verb:died,FP: 7 Framing:LOSE Verb:died,FP: 7 Framing:LOSE Verb:died,FP: 7 Framing:LOSE Verb:died,FP: 7 Framing:LOSE Verb:died,FP: 7 Framing:LOSE Verb:died
322,TN: 288 Framing: Verb:leaving,TN: 286 Framing: Verb:leaving,TN: 292 Framing: Verb:leaving,TN: 292 Framing: Verb:leaving,TN: 292 Framing: Verb:leaving,TN: 292 Framing: Verb:leaving,TN: 292 Framing: Verb:leaving
323,TN: 289 Framing: Verb:transferred,TN: 287 Framing: Verb:transferred,TN: 293 Framing: Verb:transferred,TN: 293 Framing: Verb:transferred,TN: 293 Framing: Verb:transferred,TN: 293 Framing: Verb:transferred,TN: 293 Framing: Verb:transferred
324,TN: 290 Framing: Verb:remained,TN: 288 Framing: Verb:remained,TN: 294 Framing: Verb:remained,TN: 294 Framing: Verb:remained,TN: 294 Framing: Verb:remained,TN: 294 Framing: Verb:remained,TN: 294 Framing: Verb:remained
325,TN: 291 Framing: Verb:be,TN: 289 Framing: Verb:be,TN: 295 Framing: Verb:be,TN: 295 Framing: Verb:be,TN: 295 Framing: Verb:be,TN: 295 Framing: Verb:be,TN: 295 Framing: Verb:be
326,TN: 292 Framing: Verb:agree,TN: 290 Framing: Verb:agree,TN: 296 Framing: Verb:agree,TN: 296 Framing: Verb:agree,TN: 296 Framing: Verb:agree,TN: 296 Framing: Verb:agree,TN: 296 Framing: Verb:agree
327,TN: 293 Framing: Verb:you,TN: 291 Framing: Verb:you,TN: 297 Framing: Verb:you,TN: 297 Framing: Verb:you,TN: 297 Framing: Verb:you,TN: 297 Framing: Verb:you,TN: 297 Framing: Verb:you
328,TN: 294 Framing: Verb:be,TN: 292 Framing: Verb:be,TN: 298 Framing: Verb:be,TN: 298 Framing: Verb:be,TN: 298 Framing: Verb:be,TN: 298 Framing: Verb:be,TN: 298 Framing: Verb:be
329,TN: 295 Framing: Verb:be,TN: 293 Framing: Verb:be,TN: 299 Framing: Verb:be,TN: 299 Framing: Verb:be,TN: 299 Framing: Verb:be,TN: 299 Framing: Verb:be,TN: 299 Framing: Verb:be
330,TN: 296 Framing: Verb:there,TN: 294 Framing: Verb:there,TN: 300 Framing: Verb:there,TN: 300 Framing: Verb:there,TN: 300 Framing: Verb:there,TN: 300 Framing: Verb:there,TN: 300 Framing: Verb:there
331,TN: 297 Framing: Verb:visit,TN: 295 Framing: Verb:visit,TN: 301 Framing: Verb:visit,TN: 301 Framing: Verb:visit,TN: 301 Framing: Verb:visit,TN: 301 Framing: Verb:visit,TN: 301 Framing: Verb:visit
332,TN: 298 Framing: Verb:according,TN: 296 Framing: Verb:according,TN: 302 Framing: Verb:according,TN: 302 Framing: Verb:according,TN: 302 Framing: Verb:according,TN: 302 Framing: Verb:according,TN: 302 Framing: Verb:according
333,TN: 299 Framing: Verb:indicated,TN: 297 Framing: Verb:indicated,TN: 303 Framing: Verb:indicated,TN: 303 Framing: Verb:indicated,TN: 303 Framing: Verb:indicated,TN: 303 Framing: Verb:indicated,TN: 303 Framing: Verb:indicated
